record_id,product_id,quality_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_twf,failure_hdf,failure_pwf,failure_osf,failure_rnf,air_temp_c,process_temp_c,temp_differential_c,power_w,type_encoded,failure_type
9323,M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,25.350000000000023,36.150000000000034,10.800000000000011,6032.611877129265,1,No Failure
9324,L56503,L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,6091.485323457537,0,No Failure
9325,L56504,L,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,25.450000000000045,36.150000000000034,10.699999999999989,6051.880312071283,0,No Failure
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,25.450000000000045,36.150000000000034,10.699999999999989,6451.574673411998,1,No Failure
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,25.450000000000045,36.150000000000034,10.699999999999989,5479.188915272886,0,No Failure
9328,L56507,L,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,25.350000000000023,36.05000000000001,10.699999999999989,5307.699844288933,0,No Failure
9329,H38742,H,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,25.350000000000023,35.950000000000045,10.600000000000023,4080.824137258022,2,No Failure
9330,L56509,L,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,25.350000000000023,35.950000000000045,10.600000000000023,6374.940756615432,0,No Failure
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,25.25,35.85000000000002,10.600000000000023,5697.037421848316,1,No Failure
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,25.25,35.75,10.5,5937.442563676517,0,No Failure
9333,M24192,M,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,25.350000000000023,35.85000000000002,10.5,4425.6662908670605,1,No Failure
9334,L56513,L,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,25.350000000000023,35.85000000000002,10.5,6149.66761940202,0,No Failure
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,25.25,35.75,10.5,6577.405931163782,0,No Failure
9336,L56515,L,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,25.25,35.75,10.5,7859.217621730467,0,No Failure
9337,L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,25.350000000000023,35.75,10.399999999999977,5762.466324847077,0,No Failure
9338,H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,25.350000000000023,35.75,10.399999999999977,6330.309196983433,2,No Failure
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,25.350000000000023,35.85000000000002,10.5,4938.039108716533,2,No Failure
9340,L56519,L,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,25.350000000000023,35.85000000000002,10.5,6840.126852807984,0,No Failure
9341,H38754,H,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,25.25,35.75,10.5,6126.807296859399,2,No Failure
9342,M24201,M,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,25.150000000000034,35.75,10.599999999999966,6579.992509115238,1,No Failure
9343,H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,25.150000000000034,35.75,10.599999999999966,5681.130491045638,2,No Failure
9344,M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,25.150000000000034,35.650000000000034,10.5,7341.525040320917,1,No Failure
9345,L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,5702.954088012575,0,No Failure
9346,L56525,L,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,7097.276683479821,0,No Failure
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,6879.082601712498,1,No Failure
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,25.05000000000001,35.55000000000001,10.5,6361.473796107044,1,No Failure
9349,L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,25.05000000000001,35.55000000000001,10.5,7383.538606074923,0,No Failure
9350,M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,25.05000000000001,35.55000000000001,10.5,6061.5773613953625,1,No Failure
9352,L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,25.150000000000034,35.650000000000034,10.5,5236.825514023945,0,No Failure
9353,L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,25.05000000000001,35.55000000000001,10.5,5200.592478752544,0,No Failure
9354,L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,6239.569529172247,0,No Failure
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,5368.2802226256545,1,No Failure
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,25.150000000000034,35.75,10.599999999999966,5008.117568842609,0,No Failure
9357,L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,25.150000000000034,35.75,10.599999999999966,7008.788490403708,0,No Failure
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,25.150000000000034,35.75,10.599999999999966,4378.165409944783,1,No Failure
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,25.05000000000001,35.55000000000001,10.5,6645.065364946595,0,No Failure
9360,M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,24.950000000000045,35.55000000000001,10.599999999999966,7847.635616814232,1,No Failure
9361,L56540,L,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,6834.346322325379,0,No Failure
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,5580.620470081789,0,No Failure
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,5812.574727671836,1,No Failure
9364,L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,24.75,35.35000000000002,10.600000000000023,5456.077265317977,0,No Failure
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,24.75,35.35000000000002,10.600000000000023,5022.935414192041,0,No Failure
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,7327.576368938977,1,No Failure
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,7343.786987031501,0,No Failure
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,24.75,35.35000000000002,10.600000000000023,6952.0513270798765,0,No Failure
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,24.55000000000001,35.25,10.699999999999989,6103.695646904489,0,No Failure
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,24.55000000000001,35.150000000000034,10.600000000000023,5961.653771060182,1,No Failure
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,24.55000000000001,35.25,10.699999999999989,7706.766602227266,2,No Failure
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,24.55000000000001,35.25,10.699999999999989,6924.667111116085,0,No Failure
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,24.55000000000001,35.25,10.699999999999989,6446.736620725471,0,No Failure
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,24.55000000000001,35.35000000000002,10.800000000000011,6923.180090593387,0,No Failure
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,24.650000000000034,35.35000000000002,10.699999999999989,6862.3064969423285,1,No Failure
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,24.55000000000001,35.25,10.699999999999989,6676.512707409028,2,No Failure
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,24.55000000000001,35.25,10.699999999999989,5041.481282823733,2,No Failure
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,24.55000000000001,35.150000000000034,10.600000000000023,6388.742820340203,2,No Failure
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,24.450000000000045,35.150000000000034,10.699999999999989,5476.926968562302,0,No Failure
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,24.350000000000023,35.05000000000001,10.699999999999989,7206.970626967665,0,No Failure
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,24.25,34.950000000000045,10.700000000000045,6867.469180869729,0,No Failure
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,24.350000000000023,34.950000000000045,10.600000000000023,6571.374073268889,1,No Failure
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,24.350000000000023,35.05000000000001,10.699999999999989,5664.9198729531145,0,No Failure
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,24.350000000000023,34.950000000000045,10.600000000000023,6192.456111343914,2,No Failure
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,24.450000000000045,34.950000000000045,10.5,8289.050328594622,1,No Failure
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,24.350000000000023,34.950000000000045,10.600000000000023,4692.963465809993,1,No Failure
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,24.350000000000023,34.85000000000002,10.5,3555.3508780430807,1,No Failure
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,24.25,34.75,10.5,7569.143900049008,2,No Failure
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,24.350000000000023,34.75,10.399999999999977,6127.948742190202,1,No Failure
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,24.450000000000045,34.85000000000002,10.399999999999977,7561.729741386536,0,No Failure
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,24.350000000000023,34.85000000000002,10.5,6371.1499014801,1,No Failure
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,24.450000000000045,35.05000000000001,10.599999999999966,4012.180337777085,2,No Failure
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,24.450000000000045,34.950000000000045,10.5,6967.3299393518355,0,No Failure
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,6704.891761046456,2,No Failure
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,7403.896126470185,0,No Failure
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,6267.477343911637,0,No Failure
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,24.650000000000034,35.150000000000034,10.5,7419.960136905541,0,No Failure
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,7661.087845044069,1,No Failure
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,6408.074087135294,2,No Failure
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,24.650000000000034,35.150000000000034,10.5,6929.264308365838,0,No Failure
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,6647.54722314293,0,No Failure
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,4611.020257428859,1,No Failure
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,24.55000000000001,34.950000000000045,10.400000000000034,5574.630500088944,0,No Failure
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,24.55000000000001,34.950000000000045,10.400000000000034,5171.344251147623,0,No Failure
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,24.55000000000001,35.05000000000001,10.5,4056.3301865355334,0,No Failure
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,24.55000000000001,34.950000000000045,10.400000000000034,7507.066029214074,1,No Failure
9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,24.650000000000034,35.150000000000034,10.5,7528.66971469526,0,No Failure
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,24.75,35.25,10.5,5914.205250015465,2,No Failure
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,4931.378932290922,0,No Failure
9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,5408.356472909949,1,No Failure
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,6851.436586360908,0,No Failure
9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,4758.821719804747,0,No Failure
9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,24.950000000000045,35.450000000000045,10.5,6766.058570011848,0,No Failure
9415,L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0,24.950000000000045,35.450000000000045,10.5,7642.510560485842,0,Overstrain Failure
9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,25.05000000000001,35.55000000000001,10.5,6299.542532929278,1,No Failure
9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0,24.950000000000045,35.35000000000002,10.399999999999977,7032.109579868858,1,No Failure
9418,H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0,24.950000000000045,35.25,10.299999999999955,6948.888790475263,2,No Failure
9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,24.850000000000023,35.25,10.399999999999977,6928.091447108499,0,No Failure
9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,0,24.850000000000023,35.25,10.399999999999977,4402.627944740736,0,No Failure
9421,L56600,L,298.0,308.4,1472,42.0,15,0,0,0,0,0,0,24.850000000000023,35.25,10.399999999999977,6474.194140517845,0,No Failure
9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,24.950000000000045,35.35000000000002,10.399999999999977,7887.387235857654,1,No Failure
9423,L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0,24.950000000000045,35.35000000000002,10.399999999999977,5161.0084113173125,0,No Failure
9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,24.950000000000045,35.35000000000002,10.399999999999977,5353.064442206768,0,No Failure
9425,M24284,M,298.0,308.5,1585,33.0,24,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,5477.366791533804,1,No Failure
9426,M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0,24.950000000000045,35.450000000000045,10.5,6860.66239678695,1,No Failure
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,24.950000000000045,35.55000000000001,10.599999999999966,7821.9059729813325,0,No Failure
9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,5612.141116372806,0,No Failure
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,5463.313400396746,2,No Failure
9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0,25.05000000000001,35.650000000000034,10.600000000000023,5647.326954093012,0,No Failure
9431,L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0,24.950000000000045,35.55000000000001,10.599999999999966,5039.617271182603,0,No Failure
9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,8535.707239803469,0,No Failure
9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,24.850000000000023,35.55000000000001,10.699999999999989,6798.60546990304,0,No Failure
9434,M24293,M,298.0,308.7,1430,51.9,47,0,0,0,0,0,0,24.850000000000023,35.55000000000001,10.699999999999989,7771.986065715791,1,No Failure
9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,5670.134916758074,0,No Failure
9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0,24.850000000000023,35.55000000000001,10.699999999999989,7449.752907237084,0,No Failure
9437,L56616,L,298.0,308.6,1481,42.5,54,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,6591.323186619185,0,No Failure
9438,M24297,M,298.1,308.7,1527,43.0,56,0,0,0,0,0,0,24.950000000000045,35.55000000000001,10.599999999999966,6876.00384091198,1,No Failure
9439,M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0,24.950000000000045,35.55000000000001,10.599999999999966,7821.727949397627,1,No Failure
9440,M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0,24.950000000000045,35.650000000000034,10.699999999999989,7233.056317967972,1,No Failure
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,24.950000000000045,35.650000000000034,10.699999999999989,7720.254506686677,1,No Failure
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,24.950000000000045,35.650000000000034,10.699999999999989,6508.20711698071,0,No Failure
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0,24.950000000000045,35.650000000000034,10.699999999999989,6992.410320702994,1,No Failure
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,24.850000000000023,35.650000000000034,10.800000000000011,7949.465106692588,2,No Failure
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,24.950000000000045,35.75,10.799999999999955,3556.5342112759326,0,No Failure
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,25.05000000000001,35.85000000000002,10.800000000000011,6935.254278358683,1,No Failure
9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,24.950000000000045,35.75,10.799999999999955,7776.279575675695,2,No Failure
9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,24.950000000000045,35.75,10.799999999999955,7162.7370024051215,1,No Failure
9449,L56628,L,298.2,309.0,1780,29.3,91,0,0,0,0,0,0,25.05000000000001,35.85000000000002,10.800000000000011,5461.554108510736,0,No Failure
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,24.950000000000045,35.650000000000034,10.699999999999989,6277.02778557855,1,No Failure
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0,24.850000000000023,35.55000000000001,10.699999999999989,6664.825982737675,1,No Failure
9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,24.850000000000023,35.55000000000001,10.699999999999989,6369.641937006378,2,No Failure
9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0,24.850000000000023,35.55000000000001,10.699999999999989,7784.112613358646,1,No Failure
9454,H38867,H,298.2,309.0,1360,56.8,107,0,0,0,0,0,0,25.05000000000001,35.85000000000002,10.800000000000011,8089.391643483478,2,No Failure
9455,L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0,25.25,36.05000000000001,10.800000000000011,5868.306581346518,0,No Failure
9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0,25.350000000000023,36.05000000000001,10.699999999999989,4194.717342926164,0,No Failure
9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,25.350000000000023,36.150000000000034,10.800000000000011,5684.083588140013,0,No Failure
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,25.350000000000023,36.150000000000034,10.800000000000011,4730.861545187797,1,No Failure
9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,25.25,35.950000000000045,10.700000000000045,6024.548455985051,0,No Failure
9460,L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0,25.25,35.950000000000045,10.700000000000045,5969.225009355334,0,No Failure
9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,25.25,36.05000000000001,10.800000000000011,6621.932771040663,1,No Failure
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,25.25,36.05000000000001,10.800000000000011,6870.621245498829,1,No Failure
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0,25.350000000000023,36.150000000000034,10.800000000000011,6592.8416230684215,0,No Failure
9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,25.350000000000023,36.150000000000034,10.800000000000011,5980.922206002199,1,No Failure
9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,7268.388763345346,0,No Failure
9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,6696.6189003920035,1,No Failure
9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,7394.052469488937,0,No Failure
9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0,25.450000000000045,36.150000000000034,10.699999999999989,4919.231440697043,0,No Failure
9469,L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,7977.027346240082,0,No Failure
9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,5903.429587213652,0,No Failure
9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,7097.580370769668,2,No Failure
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,25.450000000000045,36.25,10.799999999999955,5108.753253512603,1,No Failure
9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,25.55000000000001,36.25,10.699999999999989,6954.700736884403,1,No Failure
9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0,25.55000000000001,36.35000000000002,10.800000000000011,6056.9906361211215,0,No Failure
9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0,25.55000000000001,36.450000000000045,10.900000000000034,7130.787005118112,1,No Failure
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,25.650000000000034,36.450000000000045,10.800000000000011,6682.555037279432,0,No Failure
9477,M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0,25.650000000000034,36.450000000000045,10.800000000000011,5652.227838632612,1,No Failure
9478,M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0,25.650000000000034,36.450000000000045,10.800000000000011,5903.775162405546,1,No Failure
9479,L56658,L,298.8,309.6,1890,24.0,173,0,0,0,0,0,0,25.650000000000034,36.450000000000045,10.800000000000011,4750.0880922277665,0,No Failure
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,5612.978874413764,2,No Failure
9481,M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,6577.364043261734,1,No Failure
9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,7275.771506081281,0,No Failure
9483,H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0,25.650000000000034,36.450000000000045,10.800000000000011,7868.286352523828,2,No Failure
9484,H38897,H,298.9,309.6,1546,35.3,190,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,5714.954971949287,2,No Failure
9485,L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,5868.819708146605,0,No Failure
9486,L56665,L,298.9,309.6,1589,34.2,197,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,5690.869428271768,0,No Failure
9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,7090.784058662402,1,No Failure
9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,6597.700619705973,0,No Failure
9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,25.75,36.450000000000045,10.700000000000045,5661.3070414014865,1,No Failure
9490,L56669,L,298.9,309.7,1407,41.9,207,0,0,0,0,0,0,25.75,36.55000000000001,10.800000000000011,6173.575139495838,0,No Failure
9491,M24350,M,299.0,309.7,1418,44.7,209,0,0,0,0,0,0,25.850000000000023,36.55000000000001,10.699999999999989,6637.619790357588,1,No Failure
9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0,25.850000000000023,36.55000000000001,10.699999999999989,6346.258015688157,1,No Failure
9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0,25.950000000000045,36.75,10.799999999999955,6078.730457283963,0,No Failure
9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0,25.950000000000045,36.650000000000034,10.699999999999989,8110.461258213553,0,Overstrain Failure
9495,L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0,26.05000000000001,36.75,10.699999999999989,6572.463158722134,0,No Failure
9496,H38909,H,299.3,310.0,1373,44.8,221,0,0,0,0,0,0,26.150000000000034,36.85000000000002,10.699999999999989,6441.35402531232,2,No Failure
9497,M24356,M,299.2,310.0,1349,50.4,226,0,0,0,0,0,0,26.05000000000001,36.85000000000002,10.800000000000011,7119.854262683619,1,No Failure
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0,25.950000000000045,36.75,10.799999999999955,6089.757447498063,2,No Failure
9499,H38912,H,299.2,310.1,1542,36.1,5,0,0,0,0,0,0,26.05000000000001,36.950000000000045,10.900000000000034,5829.350832442005,2,No Failure
9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0,26.05000000000001,36.950000000000045,10.900000000000034,6056.13193412914,0,No Failure
9501,L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0,26.05000000000001,37.05000000000001,11.0,5437.908387804718,0,No Failure
9502,L56681,L,299.3,310.3,1396,47.4,14,0,0,0,0,0,0,26.150000000000034,37.150000000000034,11.0,6929.348084169935,0,No Failure
9503,L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0,26.150000000000034,37.05000000000001,10.899999999999977,7702.556868071455,0,No Failure
9504,M24363,M,299.2,310.3,1551,44.8,18,0,0,0,0,0,0,26.05000000000001,37.150000000000034,11.100000000000023,7276.431240538535,1,No Failure
9505,L56684,L,299.2,310.3,1440,47.0,21,0,0,0,0,0,0,26.05000000000001,37.150000000000034,11.100000000000023,7087.433026498573,0,No Failure
9506,L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0,26.05000000000001,37.150000000000034,11.100000000000023,6000.745655646352,0,No Failure
9507,H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,0,26.150000000000034,37.25,11.099999999999966,6743.617126489707,2,No Failure
9508,L56687,L,299.3,310.5,1505,38.8,30,0,0,0,0,0,0,26.150000000000034,37.35000000000002,11.199999999999989,6115.005380457412,0,No Failure
9509,L56688,L,299.2,310.4,1611,36.4,32,0,0,0,0,0,0,26.05000000000001,37.25,11.199999999999989,6140.8083281188965,0,No Failure
